Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
prologue_taiga_0c4318bc	n	I assume Angel and Blaine are also bunnies?	game/prologue.rpy	3585	"n ""[what]"""
prologue_taiga_19c3b078	n	And your name would be...	game/prologue.rpy	3589	"n ""[what]"""
prologue_taiga_1d8664c7	n	I'm Nagen Tesuta, my Proficiency is Memory.	game/prologue.rpy	3595	"n ""[what]"""
prologue_taiga_64911efd	n	They'd do that?	game/prologue.rpy	3606	"n ""[what]"""
prologue_chisei_7d1ac8cd	n	No, you're good, didn't mean to scare you. I'm just surprised someone else wanted to come here.	game/prologue.rpy	3635	"n ""[what]"""
prologue_chisei_f2ae467a	n	Y'know, since there are books all over the place.	game/prologue.rpy	3636	"n ""[what]"""
prologue_chisei_95a54062	n	Having another room dedicated to them when they won't fit is a little odd.	game/prologue.rpy	3637	"n ""[what]"""
prologue_chisei_bbbb2d3b	n	Okay...	game/prologue.rpy	3646	"n ""[what]"""
prologue_chisei_3d0a1662	n	What? No!	game/prologue.rpy	3667	"n ""[what]"""
prologue_chisei_c5927050	n	O-oh.	game/prologue.rpy	3671	"n ""[what]"""
prologue_chisei_351ad906	n	.....	game/prologue.rpy	3678	"n ""[what]"""
prologue_chisei_4c116404	n	Oh, that one hurt. Why?	game/prologue.rpy	3698	"n ""[what]"""
prologue_chisei_5d3de14c	n	Why'd you have to inflict your bad joke on me?	game/prologue.rpy	3702	"n ""[what]"""
prologue_chisei_e7f7e39c	n	I thought you were an Intelligence major?	game/prologue.rpy	3716	"n ""[what]"""
prologue_chisei_612600ca	n	...You're a Vision major?	game/prologue.rpy	3723	"n ""[what]"""
prologue_chisei_b21c0da9	n	Unsettling how?	game/prologue.rpy	3732	"n ""[what]"""
prologue_chisei_cb479944	n	So you're a medium of some kind?	game/prologue.rpy	3738	"n ""[what]"""
prologue_chisei_63a5e30c	n	Has this 'thing' told you anything about me?	game/prologue.rpy	3743	"n ""[what]"""
prologue_chisei_6949b75b	n	You really believe you're being contacted by some unseen entity?	game/prologue.rpy	3759	"n ""[what]"""
prologue_chisei_85bc373c	n	Good luck with that.	game/prologue.rpy	3763	"n ""[what]"""
prologue_shoma_22f8aef2	n	Hey, just because you know how to plug in a sewing machine doesn't mean you can judge me for what I'm wearing.	game/prologue.rpy	3786	"n ""[what]"""
prologue_shoma_79c008f0	n	Yeah, though this is probably the longest we've ever talked.	game/prologue.rpy	3798	"n ""[what]"""
prologue_shoma_aaa74c78	n	But it's good to see you. The more kids I find from our old homeroom, the better I feel.	game/prologue.rpy	3802	"n ""[what]"""
prologue_shoma_56bbb181	n	So what are you doing here?	game/prologue.rpy	3807	"n ""[what]"""
prologue_shoma_bf6eb6cd	n	I know they're low on funds, but the least they could do is get you a modern sewing machine.	game/prologue.rpy	3820	"n ""[what]"""
prologue_shoma_d50c9951	n	That thing looks ancient.	game/prologue.rpy	3821	"n ""[what]"""
prologue_shoma_dbf43308	n	I suppose that's true.	game/prologue.rpy	3826	"n ""[what]"""
prologue_shoma_9b75f776	n	Do you make your clothes on this thing?	game/prologue.rpy	3831	"n ""[what]"""
prologue_shoma_ec849b23	n	Honestly, I wouldn't have been able to tell.	game/prologue.rpy	3835	"n ""[what]"""
prologue_shoma_afdeeb10	n	I attempted a wallet stitch in grade school and found it wasn't for me.	game/prologue.rpy	3836	"n ""[what]"""
prologue_shoma_c39b19b7	n	It is stupidly hot in here considering it's still spring. What are you going to do in the summer?	game/prologue.rpy	3846	"n ""[what]"""
prologue_shoma_030f4da7	n	They're not going to fix it?	game/prologue.rpy	3851	"n ""[what]"""
prologue_shoma_4877970d	n	Then ask for a different room. There has to be someplace more comfortable for you to set up shop.	game/prologue.rpy	3855	"n ""[what]"""
prologue_shoma_d7a87986	n	I could. I could also rip on you for wearing fall clothes in an unairconditioned sweatshop.	game/prologue.rpy	3870	"n ""[what]"""
prologue_shoma_47dfbf6b	n	But I'm not going to do either.	game/prologue.rpy	3871	"n ""[what]"""
prologue_shoma_351ad906	n	.....	game/prologue.rpy	3877	"n ""[what]"""
prologue_shoma_a02a8629	n	Really? Then why did you come onto campus the day before?	game/prologue.rpy	3886	"n ""[what]"""
prologue_shoma_75a43034	n	I see... what exactly do you plan to do here?	game/prologue.rpy	3891	"n ""[what]"""
prologue_shoma_8ec69281	n	What's wrong with that?	game/prologue.rpy	3896	"n ""[what]"""
prologue_shoma_7f81f096	n	You might have to adjust those biases if you want any clients.	game/prologue.rpy	3901	"n ""[what]"""
prologue_shoma_a001533c	n	Are you sure?	game/prologue.rpy	3911	"n ""[what]"""
prologue_shoma_b927eca6	n	I'm sure it will be fine. Granted, it'll suck being cut off from... everything.	game/prologue.rpy	3921	"n ""[what]"""
prologue_shoma_215c369c	n	But there's other things to do too. You just got to get creative is all.	game/prologue.rpy	3922	"n ""[what]"""
prologue_setsuna_2ab261cb	n	Well, this is disappointing.	game/prologue.rpy	3940	"n ""[what]"""
prologue_setsuna_7892575a	n	I didn't realize you were here, sorry.	game/prologue.rpy	3950	"n ""[what]"""
prologue_setsuna_0dd5f6b1	n	That's highly unlikely. I can't forget anything, eidetic memory.	game/prologue.rpy	3958	"n ""[what]"""
prologue_setsuna_e0cee474	n	No, I'm Nagen.	game/prologue.rpy	3962	"n ""[what]"""
prologue_setsuna_9665feb4	n	If they're from Estella, they may have.	game/prologue.rpy	3989	"n ""[what]"""
prologue_setsuna_8408f573	n	It depends on what class they were in. Some of the courses were highly insulated.	game/prologue.rpy	3990	"n ""[what]"""
prologue_setsuna_434e1fc5	n	Make what extra hard?	game/prologue.rpy	3994	"n ""[what]"""
prologue_setsuna_37e871bc	n	Well you've already met me, so if you run into someone, you can always open with that.	game/prologue.rpy	4003	"n ""[what]"""
prologue_setsuna_e508274d	n	So the pool's under the court?	game/prologue.rpy	4015	"n ""[what]"""
prologue_setsuna_72c292ac	n	It's better at being impractical.	game/prologue.rpy	4020	"n ""[what]"""
prologue_setsuna_f986a4af	n	You're the one that chose to self-deprecate. It's not my job to boost your self-esteem.	game/prologue.rpy	4039	"n ""[what]"""
prologue_setsuna_a896d4c9	n	Hey, I have friends, they're just not here right now.	game/prologue.rpy	4043	"n ""[what]"""
prologue_setsuna_c9246b4d	n	Wait, what's going on?	game/prologue.rpy	4055	"n ""[what]"""
prologue_setsuna_061db573	n	What do you mean? Who have you been talking to?	game/prologue.rpy	4064	"n ""[what]"""
prologue_setsuna_2723e79d	n	Wait, are you even supposed to be at this school?	game/prologue.rpy	4068	"n ""[what]"""
prologue_setsuna_cfea3bd3	n	I knew that!	game/prologue.rpy	4072	"n ""[what]"""
prologue_kietsu_ab418725	n	...Um... You okay, dude?	game/prologue.rpy	4093	"n ""[what]"""
prologue_kietsu_00ab695a	n	I was just making sure you're okay.	game/prologue.rpy	4104	"n ""[what]"""
prologue_kietsu_16ec672f	n	You've been to a school like this before?	game/prologue.rpy	4130	"n ""[what]"""
prologue_kietsu_ff6798f1	n	I can't believe your parents would do that to you.	game/prologue.rpy	4141	"n ""[what]"""
prologue_kietsu_4e2d6956	n	You can do that? Why would you do that?	game/prologue.rpy	4148	"n ""[what]"""
prologue_kietsu_b417f4a9	n	You just kept trailing off and forgetting what you were saying.	game/prologue.rpy	4195	"n ""[what]"""
prologue_kietsu_185a547d	n	No dude, it's not.	game/prologue.rpy	4202	"n ""[what]"""
prologue_kietsu_36eb817a	n	I-Uh.	game/prologue.rpy	4209	"n ""[what]"""
prologue_kietsu_99f5de2d	n	I didn't mean it like that.	game/prologue.rpy	4216	"n ""[what]"""
prologue_kietsu_94ec4c8f	n	What does that mean?	game/prologue.rpy	4227	"n ""[what]"""
prologue_kietsu_6fafaa73	n	At least we have decent food.	game/prologue.rpy	4244	"n ""[what]"""
prologue_kietsu_7c24a258	n	Hunh? Oh, yeah, no problem.	game/prologue.rpy	4258	"n ""[what]"""
prologue_kietsu_9879f52a	n	You said you choked on sage?	game/prologue.rpy	4280	"n ""[what]"""
prologue_kietsu_6e00f011	n	How does that work? Do they not like the smell of it or something? Can spirits even smell?	game/prologue.rpy	4290	"n ""[what]"""
prologue_kietsu_35c40aba	n	I guess that makes more sense.	game/prologue.rpy	4307	"n ""[what]"""
prologue_kietsu_74568cd3	n	There's a waitlist to get in? Already?	game/prologue.rpy	4326	"n ""[what]"""
prologue_kietsu_05bbaaa3	n	Did you get questioned by a red-headed lady in a bad pantsuit?	game/prologue.rpy	4336	"n ""[what]"""
prologue_kietsu_244de78c	n	Yeah, a real piece of work.	game/prologue.rpy	4353	"n ""[what]"""
prologue_kietsu_ca2a3d53	n	But it's not like she's part of the faculty here, so I don't think we'll be seeing her.	game/prologue.rpy	4357	"n ""[what]"""
prologue_kietsu_f0b38331	n	Yeah, I guess so.	game/prologue.rpy	4365	"n ""[what]"""
prologue_momoko_89b2c0e7	n	What happened? Are you okay?	game/prologue.rpy	4392	"n ""[what]"""
prologue_momoko_a5d1bf58	n	I guess not... but that noise-	game/prologue.rpy	4400	"n ""[what]"""
prologue_momoko_d91d88be	n	How did you know my name? None of us have been here that long.	game/prologue.rpy	4408	"n ""[what]"""
prologue_momoko_1de63d16	n	Is it really that funny?	game/prologue.rpy	4418	"n ""[what]"""
prologue_momoko_e20f9799	n	I'm so sorry, could you please just tell me your name?	game/prologue.rpy	4427	"n ""[what]"""
prologue_momoko_6ae0790e	n	Momoko!?	game/prologue.rpy	4432	"n ""[what]"""
prologue_momoko_4213f84a	n	That isn't too surprising.	game/prologue.rpy	4460	"n ""[what]"""
prologue_momoko_bfbdadcf	n	But I meant all of this; the clothes, the bigness. You're so different.	game/prologue.rpy	4461	"n ""[what]"""
prologue_momoko_66393b5c	n	The rest of what?	game/prologue.rpy	4465	"n ""[what]"""
prologue_momoko_c7f9f822	n	...We always have science.	game/prologue.rpy	4478	"n ""[what]"""
prologue_momoko_f0ed8205	n	I think you're one of the few.	game/prologue.rpy	4487	"n ""[what]"""
prologue_momoko_0b1d504b	n	I'm not jealous. You're jealous.	game/prologue.rpy	4491	"n ""[what]"""
prologue_momoko_c174fe2b	n	Well, yeah...	game/prologue.rpy	4495	"n ""[what]"""
prologue_momoko_2303fb19	n	Yeah, I suppose that's true.	game/prologue.rpy	4500	"n ""[what]"""
prologue_momoko_01fec3f6	n	You're on wheels near a tower of glass.	game/prologue.rpy	4510	"n ""[what]"""
prologue_momoko_100d3716	n	No... but you have been known to be a bit of a pyromaniac.	game/prologue.rpy	4516	"n ""[what]"""
prologue_momoko_e2410f18	n	It's hard for me to see how school and vacation fit in the same circle.	game/prologue.rpy	4527	"n ""[what]"""
prologue_momoko_020cd288	n	Why are you here so early anyways? It's not like we have class yet or anything.	game/prologue.rpy	4536	"n ""[what]"""
prologue_momoko_a7cf195e	n	Workshop? You're going to start making stuff here?	game/prologue.rpy	4540	"n ""[what]"""
prologue_momoko_e8960069	n	You don't mean-	game/prologue.rpy	4546	"n ""[what]"""
prologue_momoko_231647fe	n	Umm...	game/prologue.rpy	4550	"n ""[what]"""
prologue_momoko_c95688a2	n	I'm sure someone will like it.	game/prologue.rpy	4555	"n ""[what]"""
prologue_momoko_03ceba9c	n	I don't know...	game/prologue.rpy	4565	"n ""[what]"""
prologue_momoko_323a2a9a	n	That's not the issue.	game/prologue.rpy	4569	"n ""[what]"""
prologue_momoko_2fe186cb	n	Eggs.	game/prologue.rpy	4573	"n ""[what]"""
prologue_momoko_44ca3b1f	n	Yeah, just, don't spend all your time cooped up in here.	game/prologue.rpy	4579	"n ""[what]"""
prologue_momoko_da5aacf2	n	I mean, what's the point of making people happy if you never see it?	game/prologue.rpy	4580	"n ""[what]"""
prologue_rei_cc982558	n	Hey, are you okay?	game/prologue.rpy	4595	"n ""[what]"""
prologue_rei_40bf8c4f	n	Woah, woah, slow down. What are you talking about?	game/prologue.rpy	4603	"n ""[what]"""
prologue_rei_0f2bcb46	n	I don't know, Rei, maybe you were listing Warrior Pony OCs.	game/prologue.rpy	4609	"n ""[what]"""
prologue_rei_14a0ee64	n	It's okay, I'm sure they just locked them up. There aren't too many safe places to dispose of swords right now.	game/prologue.rpy	4627	"n ""[what]"""
prologue_rei_8efbabac	n	I'd like to see them sometime.	game/prologue.rpy	4632	"n ""[what]"""
prologue_rei_14d6591b	n	How could you forget you were carrying those things?	game/prologue.rpy	4641	"n ""[what]"""
prologue_rei_5ec6e52b	n	How many were there?	game/prologue.rpy	4647	"n ""[what]"""
prologue_rei_88f4ee80	n	You forgot you were carrying eight swords?	game/prologue.rpy	4651	"n ""[what]"""
prologue_rei_eb38f91a	n	Your keys?	game/prologue.rpy	4655	"n ""[what]"""
prologue_rei_5179a67e	n	Unbelievable.	game/prologue.rpy	4660	"n ""[what]"""
prologue_rei_26e36f31	n	Why wouldn't it be in a good way?	game/prologue.rpy	4672	"n ""[what]"""
prologue_rei_6b0a6cad	n	I mean, you're not wrong, but that doesn't mean I disliked you. I just had other things going on.	game/prologue.rpy	4677	"n ""[what]"""
prologue_rei_27dee83f	n	Now that you've been caught bearing arms, you've really earned your title as a 'problem' child.	game/prologue.rpy	4681	"n ""[what]"""
prologue_rei_641b1f00	n	I'm surprised you recognized me.	game/prologue.rpy	4688	"n ""[what]"""
prologue_rei_d59cd3cf	n	We?	game/prologue.rpy	4693	"n ""[what]"""
prologue_rei_8825fb9d	n	Okay, mom.	game/prologue.rpy	4702	"n ""[what]"""
prologue_rei_cb344644	n	Thanks Rei, I'll try my best.	game/prologue.rpy	4708	"n ""[what]"""
prologue_rei_fe7a4771	n	The same goes for you though, you can't let your guard down here. It's not safe.	game/prologue.rpy	4712	"n ""[what]"""
prologue_rise_d2c309dc	n	I'm sorry, were you waiting for someone?	game/prologue.rpy	4739	"n ""[what]"""
prologue_rise_7ca2c303	n	Sorry, not a big tea fan.	game/prologue.rpy	4753	"n ""[what]"""
prologue_rise_a001533c	n	Are you sure?	game/prologue.rpy	4764	"n ""[what]"""
prologue_rise_8ce5fc11	n	This just looks like water...	game/prologue.rpy	4771	"n ""[what]"""
prologue_rise_4f1a92f2	n	You have multiple bags of $200 tea?	game/prologue.rpy	4789	"n ""[what]"""
prologue_rise_f6ff6447	n	Not going to argue it's 'not that expensive'?	game/prologue.rpy	4794	"n ""[what]"""
prologue_rise_98b4ef4e	n	It might be a while until you can get more. Are you sure I can have this?	game/prologue.rpy	4800	"n ""[what]"""
prologue_rise_12f39f84	n	If you drink this a bunch, does that mean you're an anxious person?	game/prologue.rpy	4805	"n ""[what]"""
prologue_rise_05427814	n	I guess.	game/prologue.rpy	4809	"n ""[what]"""
prologue_rise_4ff176c5	n	Like you wouldn't believe. It's been a long couple of months and the drive over here sucked.	game/prologue.rpy	4817	"n ""[what]"""
prologue_rise_8abfcddc	n	I can't, I still have things I need to do today.	game/prologue.rpy	4821	"n ""[what]"""
prologue_rise_faacf390	n	Yeah. The school's so big and all the construction is making it hard to get around.	game/prologue.rpy	4825	"n ""[what]"""
prologue_rise_bb94a81a	n	I've spent the last few months with no internet and barely two people to talk to.	game/prologue.rpy	4831	"n ""[what]"""
prologue_rise_7cdee634	n	No good. If I don't try my hardest, it will just keep me up all night.	game/prologue.rpy	4838	"n ""[what]"""
prologue_rise_75a670df	n	You'll have to forgive me if I'm a little shaky on the proper etiquette, but that's the one I can put milk in, right?	game/prologue.rpy	4844	"n ""[what]"""
prologue_rise_75e1b106	n	Thanks.	game/prologue.rpy	4849	"n ""[what]"""
prologue_rise_35beb008	n	The lessons I took this year weren't my idea. This will probably be the only time I'll use them.	game/prologue.rpy	4856	"n ""[what]"""
prologue_rise_5c045d04	n	I don't think the people who taught me plan on keeping me around after graduation.	game/prologue.rpy	4860	"n ""[what]"""
prologue_rise_815597a8	n	I never said I was looking for anyone specific.	game/prologue.rpy	4866	"n ""[what]"""
prologue_rise_522d32a2	n	Not exactly. I'm looking for some old friends of mine.	game/prologue.rpy	4872	"n ""[what]"""
prologue_rise_f58e627a	n	I appreciate your offer to help, but there'd be no way to contact each other. Someone like you wouldn't want my number.	game/prologue.rpy	4873	"n ""[what]"""
prologue_rise_584281ee	n	You don't know what you're talking about.	game/prologue.rpy	4882	"n ""[what]"""
prologue_rise_345ab9bf	n	And you do?	game/prologue.rpy	4887	"n ""[what]"""
prologue_rise_0bed3cce	n	Not interested.	game/prologue.rpy	4892	"n ""[what]"""
prologue_rise_438b9477	n	Thanks for the tea, but I need to go.	game/prologue.rpy	4900	"n ""[what]"""
prologue_dyre_0660fbb0	n	Hello, Dyre.	game/prologue.rpy	4922	"n ""[what]"""
prologue_dyre_5c171825	n	I said hello, didn't I? I don't know what you expected, opening with backhanded compliments and shit.	game/prologue.rpy	4931	"n ""[what]"""
prologue_dyre_f88a011a	n	Well considering I ran away from home before the riots, I don't find your 'sympathy' terribly inspiring.	game/prologue.rpy	4937	"n ""[what]"""
prologue_dyre_c5b46e2a	n	Yeah, but do you remember if anyone specifically said I called out?	game/prologue.rpy	4948	"n ""[what]"""
prologue_dyre_535e8bf8	n	I can't believe they lied about what was going on.	game/prologue.rpy	4961	"n ""[what]"""
prologue_dyre_99e16fd4	n	Hunh?	game/prologue.rpy	4965	"n ""[what]"""
prologue_dyre_525600ad	n	It's like I said, I ran away.	game/prologue.rpy	4969	"n ""[what]"""
prologue_dyre_c732253e	n	We're the same age!	game/prologue.rpy	4977	"n ""[what]"""
prologue_dyre_fa0b804c	n	I... I let some stuff go.	game/prologue.rpy	4982	"n ""[what]"""
prologue_dyre_bddb9ef8	n	I did, and it wasn't just 'some paper', it was written by a doctor.	game/prologue.rpy	4987	"n ""[what]"""
prologue_dyre_f2217e48	n	I was hoping you'd forget that part.	game/prologue.rpy	4991	"n ""[what]"""
prologue_dyre_0c25e125	n	You could just, not do that.	game/prologue.rpy	4997	"n ""[what]"""
prologue_dyre_dc4978c8	n	My helicopter parents never gave me a moment to myself.	game/prologue.rpy	5009	"n ""[what]"""
